car_id,price,fuel type,gear type,Make,Model,Year of manufacture,Colour,Condition,Mileage,Engine Size,Selling Condition,Bought Condition,car,Registered city
ktPZfdBBNkoMaARzKgLQEYdY,3150000,Petrol,Automatic,Hyundai,Ix35,2014,Black,Nigerian Used,73428,2000,Registered,Brand new,SUV,LAGOS
iebtDvGHEYkcVJASNzzSa6Ws,5750000,Petrol,Manual,Toyota,Hilux,2009,White,Nigerian Used,139426,2700,Registered,Registered,Truck,KWARA
i89chZh7eLdEIA4R9VjsrAGM,4620000,Petrol,Automatic,Dodge,Challenger,2008,Silver,Nigerian Used,119179,3500,Registered,Imported,Coupe,OYO
kL5XsTf1NHnqMAOg50z8Zujl,2625000,Petrol,Automatic,Toyota,Camry,2010,Gray,Nigerian Used,257285,2500,Registered,Registered,Unknown,LAGOS
aN35sn7ZSNQ9jBwshvnsbgBu,4200000,Petrol,Automatic,Volkswagen,CC,2009,Black,Foreign Used,254943,2000,Imported,Imported,Unknown,Unknown
wPSOPlbJ2vYJvRsOY8X0cv42,1890000,Petrol,Automatic,Nissan,Pathfinder,2006,Black,Nigerian Used,153650,3500,Registered,Registered,SUV,Unknown
wR8etlSkEJzI6SNuFm6vl5dQ,7350000,Petrol,Automatic,Cadillac,Escalade,2005,Blue,Nigerian Used,51794,6000,Registered,Imported,SUV,LAGOS
3gortCzoRmd4HnWRVbKspekn,2912000,Petrol,Automatic,Kia,Cerato,2014,White,Nigerian Used,73581,2000,Registered,Registered,Unknown,Unknown
q8Mzfepwa0IIwbLkdjqS5R13,3010000,Petrol,Automatic,Volkswagen,Jetta,2007,White,Foreign Used,216826,2500,Imported,Imported,Unknown,Unknown
zhy8ORm3y9P8tnBXsvGNiJTA,2625000,Petrol,Automatic,Volkswagen,Passat,2012,Gray,Nigerian Used,73553,2500,Registered,Registered,Sedan,ABUJA
q4FmQgfjaafThDXfVPogePSf,2730000,Petrol,Automatic,Honda,Accord,2012,Black,Nigerian Used,155855,2400,Registered,Registered,Unknown,ABUJA
iyBa5MvKn1zTRTi7VOiEzGM7,1768000,Petrol,Automatic,Nissan,Xterra,2006,Gray,Nigerian Used,166788,4000,Registered,Registered,SUV,LAGOS
ace08SU9zqvYsYuPD6KigfR,2608000,Petrol,Automatic,Honda,Accord,2012,Gold,Nigerian Used,217987,3500,Registered,Registered,Unknown,Abuja
BvJHAQtTrK4RXZCaWiFLx6LV,3150000,Petrol,Automatic,Hyundai,Santa Fe,2006,Black,Nigerian Used,154587,3500,Registered,Registered,SUV,LAGOS
jHXMHli3AlpEl37JgGKxysz2,4515000,Petrol,Automatic,Nissan,Qashqai,2015,Teal,Nigerian Used,101601,2000,Registered,Brand new,SUV,Lagos
q4FmQgfjaafThDXfVPogePSf,2730000,Petrol,Automatic,Honda,Accord,2012,Black,Nigerian Used,155855,2400,Registered,Registered,Unknown,ABUJA
C6hv0GZpclcsT0XFOjgL72x,2415000,Petrol,Automatic,Toyota,Corolla,2008,Gray,Nigerian Used,451334,1800,Registered,Registered,Unknown,Unknown
i89chZh7eLdEIA4R9VjsrAGM,4620000,Petrol,Automatic,Dodge,Challenger,2008,Silver,Nigerian Used,119179,3500,Registered,Imported,Coupe,OYO
34JwtS8ORjStAhOwVCrT4cKb,4200000,Petrol,Automatic,Lexus,IS,2013,White,Nigerian Used,125372,3500,Registered,Imported,Unknown,Lagos
3OES2Rxx0wid8XvtLW6V0moD,9500000,Petrol,Automatic,Mitsubishi,Pajero,2014,Black,Brand New,17399,3500,Brand new,Registered,SUV,Unknown
av518RwSNPUMXiPrHEUcufmE,2940000,Petrol,Automatic,Hyundai,Sonata,2011,Silver,Nigerian Used,264504,2400,Registered,Registered,Unknown,Unknown
coSJcQhQCz2JTEjjoMLC7rlV,2080000,Petrol,Automatic,Honda,Accord,2008,Silver,Nigerian Used,141579,2400,Registered,Registered,Unknown,Abuja
6hQ8BiZ07xzFtfkd8DvJi0f0,1612000,Petrol,Automatic,Honda,Accord,2003,Gray,Nigerian Used,258019,3000,Registered,Registered,Unknown,LAGOS
ace08SU9zqvYsYuPD6KigfR,2608000,Petrol,Automatic,Honda,Accord,2012,Gold,Nigerian Used,217987,3500,Registered,Registered,Unknown,Abuja
bk5qLSWYGNrr0xuezFKKm95Z,2325000,Petrol,Automatic,Ford,Edge,2010,Off white,Nigerian Used,249457,3500,Registered,Registered,Unknown,RIVERS
1Ha5ecKqGCoRD2ff8eyD6SQL,2600000,Petrol,Automatic,Toyota,Matrix,2006,Blue,Nigerian Used,100609,1800,Registered,Registered,Hatchback,RIVERS
jYLaUFoSdPBSOxHBXz02yuJ5,2704000,Petrol,Automatic,Toyota,Corolla,2005,Silver,Nigerian Used,153559,180000,Registered,Registered,Unknown,Abuja
BUqA8LJUYT58cOikNCkRDtCv,2625000,Diesel,Manual,Volkswagen,Transporter,1997,Brown,Nigerian Used,330855,2400,Registered,Imported,Bus,LAGOS
e0nt1xVbQl4ucRukawokhyV9,2625000,Petrol,Automatic,Toyota,Corolla,2010,Gray,Nigerian Used,272635,180000,Registered,Registered,Unknown,Unknown
BCiQ1Hfa8FA9ULmY7xJjmCT9,10400000,Petrol,Automatic,Mercedes-Benz,CLA-Class,2015,Gray,Nigerian Used,158196,2000,Registered,Imported,Unknown,ABUJA
txwepxHtbGpTzo9cDvGIJHgR,2704000,Petrol,Automatic,Lexus,ES,2005,Black,Nigerian Used,189663,3300,Registered,Imported,Sedan,Abuja
sPkwz5YWxqhCSr37x5pfnFG,2080000,Petrol,Automatic,Ford,Escape,2005,Black,Nigerian Used,241326,3000,Registered,Registered,SUV,Lagos
fiEDJpTCAvzpDQxQu2k1kK3M,2860000,Petrol,Automatic,Honda,Accord,2012,Black,Nigerian Used,115457,2400,Registered,Imported,Unknown,Unknown
wgcvsNOcAujnmgcBv16Kb37a,3360000,Petrol,Automatic,Toyota,Previa,2001,Silver,Foreign Used,142374,2400,Imported,Imported,Unknown,Unknown
BUqA8LJUYT58cOikNCkRDtCv,2625000,Diesel,Manual,Volkswagen,Transporter,1997,Brown,Nigerian Used,330855,2400,Registered,Imported,Bus,LAGOS
fjl2TsXyrdHL4AtKk41hpjd4,2310000,Petrol,Automatic,Acura,RL,2007,Blue,Nigerian Used,264559,3500,Registered,Imported,Unknown,LAGOS
jYLaUFoSdPBSOxHBXz02yuJ5,2704000,Petrol,Automatic,Toyota,Corolla,2005,Silver,Nigerian Used,153559,180000,Registered,Registered,Unknown,Abuja
eJSvW4ApBhfHKqYLRLOHZLMf,3675000,Petrol,Automatic,BMW,116i,2007,Green,Nigerian Used,141762,1800,Registered,Imported,Coupe,Unknown
uiXA48JlW82C4QzjwvlgedJu,21000000,Petrol,Automatic,Hyundai,Santa Fe,2020,Black,Foreign Used,37150,2400,Imported,Imported,SUV,Unknown
17oJeaNC9QMArOqm2gI4PM9P,1680000,Petrol,Automatic,Kia,Sorento,2005,Silver,Nigerian Used,220946,3500,Registered,Registered,SUV,Unknown
wRMtG6N99yRadMYsfgWuPImE,4515000,Petrol,Automatic,Volkswagen,Tiguan,2010,Gray,Foreign Used,252725,2000,Imported,Imported,SUV,Unknown
1JTQicH5uhXv5tb0uniaYAqE,3432000,Petrol,Automatic,Honda,CR-V,2009,Black,Nigerian Used,197441,2300,Registered,Registered,Unknown,Lagos
5cB4ml3WOlRvPP6GV2vw2FaO,10920000,Petrol,Automatic,Toyota,RAV4,2016,Gray,Nigerian Used,66922,2400,Registered,Imported,SUV,Lagos
xqnwhebxEdfpvDqXRbq86HOu,2300000,Petrol,Automatic,Toyota,Corolla,2005,Blue,Nigerian Used,161474,1800000,Registered,Registered,Unknown,Abuja
iSrhW61kcicXgwrLQUyrkPlU,9450000,Petrol,Automatic,Mercedes-Benz,GL-Class,2013,Black,Nigerian Used,116962,3500,Registered,Imported,SUV,ABUJA
ffD75zrFZutanAhoLEyRM8tB,4680000,Petrol,Automatic,Hyundai,Santa Fe,2007,Gray,Foreign Used,128274,3300,Imported,Imported,SUV,Unknown
2UVg6Z0F8MbnBnByODolofOh,4410000,Petrol,Automatic,Toyota,Camry,2012,White,Nigerian Used,197319,2500,Registered,Imported,Unknown,Unknown
AYoNcdjAALysUneQTaZFAVy5,2600000,Petrol,Manual,Opel,Zafira,2002,Gray,Foreign Used,303383,1800,Imported,Imported,Unknown,Unknown
lgjXmurEZkQqyPUNHy30TckJ,2625000,Petrol,Automatic,Kia,Rio,2017,Blue,Nigerian Used,133085,1600,Registered,Brand new,Hatchback,Unknown
6azVGH1kJI1ivv74JUXaFFdG,2625000,Petrol,Automatic,Toyota,Corolla,2008,Black,Nigerian Used,171254,1600,Registered,Registered,Unknown,ABUJA
7J5WY5VDpNPmC3WhTZVZrxIF,3150000,Petrol,Automatic,Honda,Crosstour,2010,Green,Nigerian Used,186232,3500,Registered,Registered,SUV,LAGOS
B87APvJi9mTaiErQhxjfmYaM,12600000,Petrol,Automatic,Toyota,Tacoma,2013,Black,Foreign Used,70413,3500,Imported,Imported,Truck,Unknown
czzDkgTK5leTeWNKuh0Gvozi,2100000,Petrol,Automatic,Toyota,Corolla,2004,Blue,Nigerian Used,201999,1800,Registered,Registered,Unknown,Lagos
6q3Zs5P7QyJCN5ywhLThW7Rv,1664000,Petrol,Automatic,Honda,Pilot,2003,Gray,Nigerian Used,130119,3300,Registered,Registered,SUV,LAGOS
kf7sbugu9NokPnZxbTA2k9sH,4620000,Petrol,Automatic,Kia,Rio,2018,Blue,Nigerian Used,16746,1400,Registered,Brand new,Unknown,LAGOS
w5IgJBYtTSYynkGlQ6C1pvM5,1300000,Petrol,Automatic,Honda,Accord,2003,Red,Nigerian Used,109815,24000,Registered,Registered,Unknown,Lagos
1CIK5fAc8KJeo6JOt56hbWo7,4410000,Petrol,Automatic,Mercedes-Benz,SLK-Class,2005,Silver,Foreign Used,155169,3500,Imported,Imported,Unknown,Unknown
m693aYAjgWBa1RFLtxWuuMEe,6240000,Petrol,Automatic,Lexus,LS,2008,Silver,Foreign Used,220369,4800,Imported,Imported,Unknown,Unknown
dNuiXFFIeZXp8rPfqIQjrfBb,3255000,Petrol,Automatic,Toyota,Avensis,2005,Red,Foreign Used,502847,2400,Imported,Imported,Unknown,Unknown
blpOhTsoGevdMWURgIAhzH2A,3150000,Petrol,Automatic,Toyota,Yaris,2006,Blue,Foreign Used,306401,2500,Imported,Imported,Unknown,Unknown
pwrta44gesNULujS3M4KfvQb,1664000,Petrol,Automatic,Honda,Accord,2006,Blue,Nigerian Used,287988,2400,Registered,Imported,Unknown,Lagos
mJuwgGD0CaXscGrbxpgPNmH1,3175000,Petrol,Automatic,Toyota,RAV4,2010,Red,Nigerian Used,94343,3500,Registered,Registered,SUV,LAGOS
arHqdaUCvHOSHNPPpLYwFW4l,5985000,Petrol,Automatic,Kia,Sportage,2012,Gray,Foreign Used,165057,2400,Imported,Imported,SUV,Unknown
cJhz9nzOgPMgM9lAWwWEe56G,2310000,Petrol,Automatic,Toyota,Avalon,2005,Silver,Nigerian Used,183050,3500,Registered,Registered,Unknown,Unknown
tDFcyLjdlUrMfDRn5UrCyG5,4095000,Petrol,Automatic,Toyota,Matrix,2009,Silver,Foreign Used,290796,1800,Imported,Imported,Unknown,Unknown
fblLFqr1WAz3oZPl6Nn49SLw,1872000,Petrol,Automatic,Toyota,Camry,2002,Gold,Nigerian Used,177785,2400,Registered,Registered,Sedan,LAGOS
yDyQW9SJ95mUlsvmuGmhVTCp,2288000,Petrol,Automatic,Toyota,Corolla,2003,Green,Nigerian Used,281340,1800,Registered,Registered,Unknown,LAGOS
1pj7fbbmyRzEVN8Gmw3VX28f,2835000,Petrol,Automatic,Kia,Cerato,2014,Black,Nigerian Used,44674,1600,Registered,Brand new,Unknown,LAGOS
gdmwJfSyRB5IgPSU8SuRb2IW,2310000,Petrol,Automatic,Toyota,Highlander,2002,Silver,Nigerian Used,220873,3000,Registered,Registered,Unknown,ABUJA
A07LW6SIixvRcoNi6DBxc6vx,3465000,Petrol,Automatic,Toyota,Avalon,2006,Silver,Foreign Used,112169,3500,Imported,Imported,Sedan,Unknown
CrPkXtXPWt0T0xjCh7VBsAca,4200000,Petrol,Automatic,Chrysler,300C,2010,Black,Nigerian Used,176290,5700,Registered,Registered,Unknown,Unknown
kqjzNpSyYjfqSF8eXApZg1Ln,5990000,Petrol,Manual,Peugeot,307,2004,Gray,Foreign Used,768549,1400,Imported,Imported,Unknown,Unknown
5B3FGuUQAosrNasyMVC7L2N3,3045000,Petrol,Manual,Toyota,Avensis,2008,Green,Foreign Used,123302,1800,Imported,Imported,Unknown,Unknown
2QXIGwnxQ6fAOwo8v0sWoRaM,4830000,Petrol,Automatic,BMW,3 Series,2009,Silver,Foreign Used,152923,3000,Imported,Imported,Unknown,Unknown
oPgIzdTnHflV50VhM1WMEBFu,2860000,Petrol,Automatic,Ford,Explorer,2008,Brown,Nigerian Used,135146,4000,Registered,Registered,SUV,LAGOS
fpRgt5ZDhXugxJbnukr1Ikjr,9450000,Petrol,Automatic,Chevrolet,Camaro,2016,Red,Nigerian Used,68815,3600,Registered,Imported,Coupe,LAGOS
A07LW6SIixvRcoNi6DBxc6vx,3465000,Petrol,Automatic,Toyota,Avalon,2006,Silver,Foreign Used,112169,3500,Imported,Imported,Sedan,Unknown
fiXljOqLXnlzrkcoVM2C97qz,2625000,Petrol,Automatic,Toyota,Camry,2008,Blue,Nigerian Used,190405,2000,Registered,Registered,Unknown,LAGOS
qgXB0yD52Z5wJ79SjHKpxgmr,1872000,Petrol,Automatic,Toyota,Camry,2004,Gold,Nigerian Used,102177,2400,Registered,Registered,Unknown,Lagos
maD4zbmtS1Qgv4rk1niyT9X2,2835000,Petrol,Automatic,Toyota,Corolla,2010,Black,Nigerian Used,330507,2000,Registered,Registered,Unknown,Unknown
vd3eBIxZaiJs2fMfSTuaf429,2808000,Petrol,Automatic,Hyundai,Santa Fe,2008,White,Nigerian Used,373757,2700,Registered,Imported,Unknown,Lagos
2QXIGwnxQ6fAOwo8v0sWoRaM,4830000,Petrol,Automatic,BMW,3 Series,2009,Silver,Foreign Used,152923,3000,Imported,Imported,Unknown,Unknown
CpSCwnyrAN4vQxxl1Wkq2uNe,3045000,Petrol,Automatic,Ford,Edge,2012,Blue,Nigerian Used,106549,3500,Registered,Registered,SUV,LAGOS
wnUYHJ8QVOfNq5X9jyEcS5wH,26250000,Diesel,Automatic,Toyota,Hilux,2018,Black,Foreign Used,29327,2400,Imported,Imported,Unknown,Unknown
arEK4J2GdxMvFP5feIhDmaCm,2205000,Petrol,Automatic,Toyota,Corolla,2005,Silver,Nigerian Used,342060,180000,Registered,Registered,Unknown,Ekiti
f5v76mbgsEASSauLjaVwx9Gc,3120000,Petrol,Automatic,Mazda,CX-9,2008,Black,Nigerian Used,167276,3700,Registered,Imported,SUV,LAGOS
xqpeIRooCW9pkFZkVZo9zniL,3885000,Petrol,Automatic,Toyota,Matrix,2009,Black,Foreign Used,372621,1800,Imported,Imported,Unknown,Unknown
tJb6fmHe3qh0PIIOq5awTv0B,3150000,Petrol,Automatic,Land Rover,Range Rover Sport,2008,Black,Nigerian Used,156097,4400,Registered,Registered,SUV,Lagos
jMuLzJriQ3WdOOQgUcI9ZB5W,4280000,Petrol,Automatic,Ford,Edge,2011,Red,Nigerian Used,143757,3500,Registered,Imported,SUV,Unknown
tJb6fmHe3qh0PIIOq5awTv0B,3150000,Petrol,Automatic,Land Rover,Range Rover Sport,2008,Black,Nigerian Used,156097,4400,Registered,Registered,SUV,Lagos
wuYjGu9xdGs6BeFFb4kfVeB4,1768000,Petrol,Automatic,Toyota,Camry,2002,Red,Nigerian Used,125821,3000,Registered,Registered,Sedan,Unknown
steotdhISjDC6E5PXmq4xTjO,2500000,Petrol,Automatic,Ford,Edge,2008,Blue,Nigerian Used,228188,3500,Registered,Imported,SUV,ABUJA
iEXF60NHli4FaKhE1H6b7qq4,2496000,Petrol,Automatic,Toyota,Matrix,2007,Black,Nigerian Used,273525,1800,Registered,Imported,Unknown,Unknown
f8YaALzy6hdd7nZSecMPgMJU,1730000,Petrol,Automatic,Acura,MDX,2005,Gold,Nigerian Used,273148,3500,Registered,Registered,Unknown,RIVERS
gpuoEcLsP9DfSnvV8fc38j1m,3780000,Petrol,Automatic,Toyota,Yaris,2010,Silver,Foreign Used,49020,160000,Imported,Imported,Unknown,Unknown
CpSCwnyrAN4vQxxl1Wkq2uNe,3045000,Petrol,Automatic,Ford,Edge,2012,Blue,Nigerian Used,106549,3500,Registered,Registered,SUV,LAGOS
1t0dxLWCe66JeqH8BhQeVaOu,6240000,Petrol,Automatic,Acura,ZDX,2010,Black,Nigerian Used,120472,3700,Registered,Registered,SUV,Unknown
ffymrlOZ4mf6qLTZfUt3RAhX,2205000,Petrol,Automatic,Toyota,Corolla,2008,Black,Nigerian Used,236088,1800,Registered,Registered,Unknown,Abuja
Be4h0gEItMb5nDfOzlhurMtv,1575000,Petrol,Manual,Honda,Stream,2002,Blue,Nigerian Used,204638,2000,Registered,Registered,Unknown,Lagos
zSLegjomLJwpZYLk3U5KZ3n2,3150000,Petrol,Automatic,Mercedes-Benz,GL-Class,2007,Black,Nigerian Used,77008,4500,Registered,Registered,SUV,0
woAVYFQTAXia2TztfdMFDFZC,5720000,Petrol,Automatic,Toyota,Venza,2009,White,Nigerian Used,256523,2700,Registered,Imported,SUV,DELTA
w6odtLtIRzEPdAfzUyHBhex1,3768000,Petrol,Automatic,Lexus,RX,2008,Silver,Nigerian Used,120656,3500,Registered,Imported,SUV,LAGOS
dpZLwJTmMTFr1oh9hyg2RiDG,1575000,Petrol,Automatic,Nissan,Versa,2008,Gray,Nigerian Used,186174,1800,Registered,Imported,Unknown,Unknown
i6eHhX7rtCvT3rHgSY8FpUMw,2205000,Petrol,Automatic,Toyota,Corolla,2005,Gray,Nigerian Used,134527,1800,Registered,Imported,Unknown,Unknown
meBQTFsydczNNbrNRsncK5eF,3150000,Petrol,Automatic,Lexus,ES,2008,Black,Nigerian Used,193498,3000,Registered,Imported,Unknown,KADUNA
Cj6rPtQJVvmzZdJKyxYF7jBt,2835000,Petrol,Automatic,Honda,Odyssey,2005,Silver,Foreign Used,217944,3500,Imported,Imported,Unknown,Unknown
rbgdUuImZm0PuvZuuIJMgwOw,2080000,Petrol,Automatic,Toyota,Camry,2001,Gray,Nigerian Used,153898,220000,Registered,Registered,Unknown,Abuja
mnvGgCFJHhGTeY3deB1ZH8ku,2835000,Petrol,Automatic,Toyota,Highlander,2005,Green,Nigerian Used,301801,3300,Registered,Registered,SUV,Unknown
jTyxs3DQOpVE5ZQF9PBQMRA0,3150000,Petrol,Automatic,Honda,Crosstour,2010,Black,Nigerian Used,190195,3500,Registered,Registered,SUV,Lagos
wTcN8kEYrLWRy4STA54hBmeK,7280000,Petrol,Automatic,Mercedes-Benz,GLK-Class,2012,Gray,Nigerian Used,57015,3500,Registered,Imported,SUV,Unknown
jPBMqQLLgNOzjo3tVRWn7Mf8,2415000,Petrol,Automatic,Ford,Edge,2010,Red,Nigerian Used,366972,3500,Registered,Imported,SUV,KWARA
u9ik1dldb6FiDF0yZEA92Mcr,2625000,Hybrid,Automatic,Toyota,Highlander,2006,Gray,Nigerian Used,382110,3300,Registered,Imported,SUV,Unknown
BFtfYK3uqTD6hKwmHjW8cytd,2310000,Petrol,Automatic,Toyota,Corolla,2007,Blue,Nigerian Used,268619,1800,Registered,Registered,Unknown,BENIN
2Yb3gwMRiwiY4M7bc0J8Pc0w,1890000,Petrol,Automatic,Peugeot,407,2006,Blue,Nigerian Used,387,1800,Registered,Imported,Unknown,Unknown
mCdI91nzPUgz70jyHEFKRZNB,4725000,Petrol,Automatic,Infiniti,FX35,2005,Black,Foreign Used,243971,3500,Imported,Imported,SUV,Unknown
mZtRydiun6LGT7d3LWqcFw7p,2600000,Petrol,Automatic,Lexus,RX 300,2002,Silver,Nigerian Used,212490,3000,Registered,Registered,SUV,Lagos
z34pXSVuEL5K9wcpNNrbIpL6,3150000,Petrol,Automatic,BMW,328i,2009,Black,Nigerian Used,202404,3500,Registered,Registered,Unknown,LAGOS
dwcwhnpUX9RW1i9k6TcWZOQu,4725000,Petrol,Manual,Toyota,Hilux,2005,White,Nigerian Used,176290,27000,Registered,Registered,Truck,Abuja
2Yb3gwMRiwiY4M7bc0J8Pc0w,1890000,Petrol,Automatic,Peugeot,407,2006,Blue,Nigerian Used,387,1800,Registered,Imported,Unknown,Unknown
BEw03kE0DMHsfAnMYIGOt3oz,1680000,Petrol,Automatic,Nissan,Titan,2004,Black,Nigerian Used,162548,5600,Registered,Registered,Truck,Unknown
hRvQ1BMqN1KGsq0OMZVvkviz,1560000,Petrol,Automatic,Honda,Accord,2006,Black,Nigerian Used,173150,2400,Registered,Registered,Unknown,Unknown
dwcwhnpUX9RW1i9k6TcWZOQu,4725000,Petrol,Manual,Toyota,Hilux,2005,White,Nigerian Used,176290,27000,Registered,Registered,Truck,Abuja
z34pXSVuEL5K9wcpNNrbIpL6,3150000,Petrol,Automatic,BMW,328i,2009,Black,Nigerian Used,202404,3500,Registered,Registered,Unknown,LAGOS
7E4a1skRl9pK6pRL0PRern0Z,2625000,Petrol,Automatic,Mitsubishi,Outlander,2009,White,Nigerian Used,176290,2400,Registered,Imported,Crossover,Unknown
uX4ubvopon8asUNpBZwn0awU,1890000,Petrol,Automatic,Lincoln,Navigator,2002,Black,Nigerian Used,71280,5700,Registered,Imported,SUV,LAGOS
bztWJkQH2CRCGb7kLZrucwPq,2600000,Petrol,Automatic,Acura,MDX,2005,Silver,Nigerian Used,173449,3500,Registered,Imported,SUV,ASABA
APqQAYIpFbdEE6eSux189vIP,3675000,Petrol,Automatic,Audi,A4,2009,Brown,Nigerian Used,178910,2000,Registered,Imported,Unknown,Lagos
4WQVuVtZIHnSzydx1uGAhcFn,5460000,Petrol,Automatic,Toyota,Avensis,2013,Black,Nigerian Used,30839,2000,Registered,Brand new,Unknown,LAGOS
xa1DvNxZRI6RA3SxmNaR9VR8,40950000,Petrol,Automatic,Rover,Land,2018,Brown,Foreign Used,40457,3800,Imported,Imported,SUV,Unknown
fyksGKNtmlkhr9SyRwAxDmTg,7350000,Petrol,Automatic,Mercedes-Benz,CLA-Class,2014,Black,Nigerian Used,43885,2000,Registered,Registered,Unknown,Abuja
lmvBspc57WoKyp5DMaxG8vwa,1820000,Petrol,Automatic,Toyota,Camry,2002,Green,Nigerian Used,349569,2400,Registered,Imported,Unknown,OYO
3g0OQWSuMIKeFhK92u9OiPtj,2100000,Petrol,Automatic,Mitsubishi,Outlander,2007,Black,Nigerian Used,226870,3000,Registered,Registered,SUV,LAGOS
twkN7Cd1TOV1Rgl1Btt01AlK,2730000,Petrol,Automatic,Volkswagen,Passat,2011,Brown,Nigerian Used,77866,2000,Registered,Brand new,Sedan,LAGOS
itVuuQK1eagPlKMRi7Vk8jCK,2625000,Petrol,Automatic,Nissan,Quest,2006,Gray,Foreign Used,176290,3500,Imported,Imported,Unknown,Unknown
sDjx3XhIOJj0xvI9zhHK5OU6,3536000,Petrol,Automatic,Toyota,Highlander,2004,Blue,Nigerian Used,184028,3300,Registered,Registered,Unknown,Unknown
fy56ssTwQYFOAwOswEbtD6EK,5240000,Petrol,Automatic,Toyota,Venza,2010,Gray,Nigerian Used,185262,2700,Registered,Imported,SUV,Unknown
Ny8fXcJo3ImMXfWvqHzQb6B,2730000,Petrol,Automatic,Toyota,Camry,2002,Gold,Foreign Used,317403,2400,Imported,Imported,Unknown,Unknown
twkN7Cd1TOV1Rgl1Btt01AlK,2730000,Petrol,Automatic,Volkswagen,Passat,2011,Brown,Nigerian Used,77866,2000,Registered,Brand new,Sedan,LAGOS
nfcPvp9OBhOKQsVLLNKisZYJ,5096000,Petrol,Automatic,Honda,CR-V,2010,Brown,Foreign Used,248282,2400,Imported,Imported,SUV,Unknown
mFkcBMrnmUW4YQVRXoXcArKK,1560000,Petrol,Automatic,Toyota,Camry,2000,Gray,Nigerian Used,292631,2500,Registered,Imported,Unknown,ABUJA
3g0OQWSuMIKeFhK92u9OiPtj,2100000,Petrol,Automatic,Mitsubishi,Outlander,2007,Black,Nigerian Used,226870,3000,Registered,Registered,SUV,LAGOS
ucrtIb3EOJ5WtccxULTm69wL,3360000,Petrol,Automatic,Toyota,RAV4,2010,Gray,Nigerian Used,74106,3500,Registered,Registered,SUV,ABUJA
3ci88xe243HBUPAAdpFFC1le,5720000,Petrol,Automatic,Acura,ZDX,2010,Gray,Nigerian Used,83412,3700,Registered,Registered,SUV,Unknown
2wNf6hgwLfLv7nDzMBAmSmwD,2080000,Petrol,Automatic,Acura,MDX,2005,Silver,Nigerian Used,166867,3500,Registered,Registered,SUV,0
fyksGKNtmlkhr9SyRwAxDmTg,7350000,Petrol,Automatic,Mercedes-Benz,CLA-Class,2014,Black,Nigerian Used,43885,2000,Registered,Registered,Unknown,Abuja
2WQ3eFdlyl5zsv6aTvZLzWQQ,3465000,Petrol,Automatic,Infiniti,FX35,2007,Gray,Foreign Used,99965,3500,Imported,Imported,SUV,Unknown
saVwEhDxzXVzlsZgZvyOErkT,4992000,Petrol,Automatic,Mercedes-Benz,C300,2013,Gray,Nigerian Used,205821,3500,Registered,Imported,Unknown,ABUJA
aW92AxPKow1eSYjtYkPZBKK9,3328000,Petrol,Automatic,Toyota,Corolla,2009,Gray,Nigerian Used,214385,1800,Registered,Imported,Unknown,LAGOS
rCEsTDUSqxanJOggrWMd4wxI,3328000,Petrol,Automatic,Toyota,Corolla,2011,Red,Nigerian Used,123067,1800,Registered,Imported,Unknown,LAGOS
bhfk5UObw7AGaTJPerSoqX5m,1872000,Petrol,Automatic,Toyota,Camry,2002,Black,Nigerian Used,118787,2400,Registered,Registered,Unknown,Unknown
4YUaqU8ICd7LliFHUmCYvNld,5040000,Petrol,Automatic,Lexus,GX,2010,Blue,Foreign Used,138757,3500,Imported,Imported,Unknown,Unknown
9YRVvzXqJD0t0oJ40DI0aRTN,3725000,Petrol,Manual,Nissan,Frontier,2015,Blue,Nigerian Used,61244,4000,Registered,Registered,Truck,ABUJA
i5iStp3TJW3u2eJnoWAsNj3y,4200000,Petrol,Automatic,Mitsubishi,Outlander,2010,Black,Nigerian Used,89683,2400,Registered,Registered,SUV,ABUJA
1lKCC6kMjWlpWCKGFDlh0XVy,1924000,Petrol,Automatic,Toyota,Camry,2004,Silver,Nigerian Used,253813,2400,Registered,Imported,Unknown,Unknown
kHlbWJAJuWOdLjhLdNAy3sEm,2520000,Petrol,Manual,Nissan,Almera,2006,Red,Foreign Used,200340,1500,Imported,Imported,Hatchback,Unknown
sGAQ1jMnzyAa8mfgl23NC1hw,3360000,Petrol,Automatic,Infiniti,FX35,2007,Unknown,Foreign Used,176290,3500,Imported,Imported,SUV,Unknown
ndCzWirXhf4TFNTvp5GZFyrT,2310000,Petrol,Automatic,Ford,Edge,2008,Gray,Nigerian Used,326992,3500,Registered,Registered,SUV,Unknown
cDyAr9G5WPKBTaw1S6uICmMC,2415000,Petrol,Manual,Mazda,6,2003,Blue,Foreign Used,223262,2000,Imported,Imported,Unknown,Unknown
1ukzDElI2FLt4iBvVPn0MV4k,2310000,Petrol,Automatic,Chevrolet,Equinox,2011,Brown,Nigerian Used,176290,2400,Registered,Registered,Unknown,Unknown
itGreZzsyu1lQM2WEVmkbpqH,5200000,Petrol,Automatic,Honda,Pilot,2009,Brown,Foreign Used,168652,3500,Imported,Imported,SUV,Unknown
uR0IaUUYdMmXpyni6bkjDIhG,2625000,Petrol,Automatic,Mazda,CX-7,2009,Gray,Nigerian Used,319521,2300,Registered,Registered,SUV,Lagos
mOQ01Wds4K9jAaLn8v3QAOlD,2625000,Petrol,Automatic,Volvo,XC90,2006,Gray,Nigerian Used,137200,3200,Registered,Registered,Unknown,Lagos
